GISJOIN,ZCTA5CE10,GEOID10,CLASSFP10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng,Shape_Area,ZIP,YEAR,POP,POPDENS,P0_44,PER0_44,P45_64,PER45_64,P65_,PER65,PERW,WNH,PERHIS,HISPNH,PERBLK,BLKNH,PERASN,PERAUTO,PERTRAN,PERPEDB,PERTELE,PERBACH,MEDINC,PERNCITZ,PERASSIS,PEROFFTC,PERHSRV,PERPSRV,PERFOOD,PERCLEAN,PERTROCC,PERHU1,PERHU2_9,PERHU10p,PERMOBH,PERNOINS,PERNOBB,NYDUM,CASE4_11,CASE4_16,TEST4_16,CASE_5_1,TEST_5_1
G60503,60503,60503,B5,G6350,S,8721035,19957,41.711752,-88.2586593,16245.36035,8740994.857,60503,2014-2018,16973,0.001946214,12332,0.726565722,3934,0.231779886,707,0.041654392,0.551169505,1,0.186708301,0,0.083132033,0,0.156601661,0.861526445,0.072528453,0.003570632,0.054675296,0.556245819,112716,0.076768986,0.019234396,0.619247324,0.013464298,0.031784571,0.031784571,0.006290696,0.023728065,0.992207321,0.002718376,0.002537151,0.002537151,0.04577859,0.073543277,0,10,12,81,20,141
G60504,60504,60504,B5,G6350,S,22923205,537236,41.747452,-88.2386218,28088.68266,23460437.04,60504,2014-2018,38013,0.001658276,25793,0.678531029,9714,0.255544156,2506,0.065924815,0.496040828,0,0.184884119,0,0.142661721,0,0.147975693,0.833955774,0.06953317,0.008501229,0.072923833,0.441352973,81068,0.108041986,0.091848363,0.579795938,0.028636057,0.005775339,0.065068823,0.030416787,0.040186736,0.71790468,0.129597825,0.152497495,0,0.091074345,0.068297501,0,32,48,230,102,452
G60505,60505,60505,B5,G6350,S,28982159,504143,41.7645269,-88.2946577,32216.13449,29486307.94,60505,2014-2018,77190,0.002663363,55260,0.715895841,15232,0.197331261,6698,0.086772898,0.148464827,0,0.756743101,1,0.080943127,0,0.009146262,0.943617565,0.009600636,0.018121911,0.016531273,0.093834081,49423,0.24497992,0.258666051,0.283356713,0.0279451,0.01413758,0.080479688,0.084467915,0.032235883,0.682618238,0.194818608,0.108964152,0.013599002,0.19373838,0.222570967,0,58,96,311,410,848
G60506,60506,60506,B5,G6350,S,48316753,1118928,41.7657027,-88.3638534,49141.2908,49435655.74,60506,2014-2018,54216,0.001122095,34664,0.639368452,13014,0.240039841,6538,0.120591707,0.413475727,0,0.397207466,0,0.12426221,0,0.031651173,0.908128908,0.02673561,0.02625461,0.032106782,0.235422588,61231,0.107440608,0.184920322,0.430242954,0.02686103,0.017687075,0.065034014,0.039300292,0.045558795,0.75319625,0.121084594,0.124280844,0.001438312,0.093718621,0.179570922,0,77,108,393,285,1116
G60510,60510,60510,B5,G6350,S,67277184,2389681,41.8411636,-88.3066814,55954.31207,69666858.81,60510,2014-2018,29533,0.000438975,16250,0.550231944,9086,0.307655843,4197,0.142112213,0.864592151,1,0.076118241,0,0.017607422,0,0.020993465,0.83902955,0.03959807,0.031731341,0.076882396,0.522357521,95026,0.027223784,0.059505051,0.601278079,0.014975471,0.009424219,0.040085205,0.021753163,0.028530855,0.811302342,0.080731015,0.104950319,0.003016324,0.038479826,0.135786449,0,8,17,157,39,348
G60513,60513,60513,B5,G6350,S,8175791,17368,41.8250594,-87.8475457,15016.73645,8193158.954,60513,2014-2018,18880,0.002309257,11351,0.60121822,5051,0.26753178,2478,0.13125,0.686599576,1,0.228760593,0,0.053601695,0,0.018591102,0.849334846,0.090749716,0.022068681,0.031349902,0.438033194,81033,0.029449153,0.09604116,0.547938197,0.0247621,0.02363655,0.035403663,0.018111122,0.03192469,0.735286458,0.233723958,0.030989583,0,0.040234167,0.168357868,0,31,50,280,70,516
G60514,60514,60514,B5,G6350,S,5243839,32447,41.795689,-87.9621554,11514.10264,5276287.173,60514,2014-2018,10109,0.001927786,5791,0.572855871,3064,0.303096251,1254,0.124047878,0.788010684,1,0.101493718,0,0.007814818,0,0.079533089,0.719250211,0.176705981,0.016638585,0.083192923,0.705513976,106866,0.054308042,0.024421928,0.673761768,0.014940647,0.015963979,0.018624642,0.009414654,0.026401965,0.711286737,0.120276612,0.168436651,0,0.036502127,0.120290985,0,20,25,109,25,195
G60515,60515,60515,B5,G6350,S,29199884,291582,41.8105542,-88.0227959,30029.67914,29491466.82,60515,2014-2018,28566,0.000978292,15168,0.530980886,8399,0.294020864,4999,0.17499825,0.87037037,1,0.039767556,0,0.025064762,0,0.052299937,0.755985663,0.131827957,0.017849462,0.087455197,0.551534701,88949,0.022824337,0.056327027,0.635621835,0.015756894,0.019414744,0.032498593,0.014068655,0.022158132,0.662772522,0.066474702,0.270752777,0,0.031345432,0.164120812,0,19,26,169,40,328
G60516,60516,60516,B5,G6350,S,20458513,322250,41.7612967,-88.0133927,54815.12518,20780762.16,60516,2014-2018,29268,0.001430603,14754,0.504100041,8938,0.305384721,5576,0.190515238,0.820247369,1,0.062969796,0,0.040112068,0,0.061398114,0.834262126,0.089026488,0.010801514,0.061025112,0.52552776,88474,0.049029657,0.042261756,0.647438886,0.0201159,0.013588224,0.02697662,0.024179045,0.037167788,0.741711273,0.08061037,0.176719661,0.000958696,0.029691089,0.132548234,0,28,32,216,60,371
G60517,60517,60517,B5,G6350,S,22479678,476566,41.7419485,-88.0421488,65124.1366,22956248.95,60517,2014-2018,32328,0.001438099,19081,0.590231378,9604,0.297079931,3643,0.112688691,0.626701312,1,0.136012126,0,0.087663945,0,0.125866122,0.867670321,0.055801015,0.012000218,0.057655594,0.491533688,83883,0.081941351,0.059815588,0.592164795,0.023313994,0.016074945,0.047373184,0.022781711,0.036780753,0.604659902,0.196317174,0.19729425,0.001728673,0.080109212,0.132555757,0,40,60,304,107,543
G60521,60521,60521,B5,G6350,S,12232165,297203,41.8006825,-87.9281725,20816.06978,12529364.64,60521,2014-2018,18402,0.001504394,10060,0.546679709,5670,0.308118683,2672,0.145201609,0.816596022,1,0.043147484,0,0.011303119,0,0.109879361,0.659160696,0.185388946,0.026356192,0.116044012,0.799758537,183500,0.035539615,0.012400794,0.723366612,0.00644509,0.005434096,0.019461645,0.011373689,0.011500063,0.889059383,0.014116925,0.095289244,0,0.027592248,0.086805556,0,21,30,250,82,458
G60523,60523,60523,B5,G6350,S,23190737,857837,41.8363955,-87.9531734,36157.67151,24048575.38,60523,2014-2018,10136,0.000437071,3035,0.299427782,2900,0.286108919,4201,0.414463299,0.645027624,1,0.035911602,0,0.031965272,0,0.267166535,0.834571063,0.035595391,0.01049936,0.119334187,0.604942693,103464,0.040449882,0.057627876,0.7517067,0.015423515,0.006826802,0.012389381,0.01795196,0.019216182,0.775876461,0.014190317,0.209933222,0,0.039748327,0.240786241,0,20,34,151,45,259
G60525,60525,60525,B5,G6350,S,32643309,35241,41.7843974,-87.8689591,39040.12526,32678532.19,60525,2014-2018,30576,0.00093667,15921,0.520702512,9117,0.298175039,5538,0.181122449,0.789802459,1,0.138703558,0,0.039802459,0,0.014750131,0.753575749,0.142531844,0.037145094,0.056927346,0.488394171,83859,0.051543694,0.068647897,0.533453512,0.022741455,0.017125425,0.064827012,0.027109478,0.032032171,0.637127327,0.102042497,0.198814034,0.062016142,0.059173974,0.165363226,0,48,78,472,128,793
G60526,60526,60526,B5,G6350,S,7111385,0,41.8317936,-87.8739949,16064.98708,7111386.407,60526,2014-2018,13546,0.001904833,7411,0.547098775,3602,0.265908755,2533,0.18699247,0.810792854,1,0.125276834,0,0.038830651,0,0.015724199,0.794812413,0.128608924,0.016519994,0.050949514,0.561875067,95085,0.033367784,0.058525166,0.55899479,0.010266626,0.02329145,0.037388906,0.017162121,0.014557156,0.675640789,0.171122995,0.153236216,0,0.025974026,0.17420991,0,14,26,189,38,334
G60527,60527,60527,B5,G6350,S,37559151,906482,41.7430737,-87.9292145,45286.37442,38465644.44,60527,2014-2018,27903,0.000742908,13360,0.478801563,8740,0.313227968,5803,0.207970469,0.714188439,1,0.049134502,0,0.066480307,0,0.147188474,0.834063444,0.048413897,0.008685801,0.103247734,0.552318582,94060,0.077052647,0.049526648,0.703481481,0.019555556,0.009037037,0.018074074,0.010740741,0.037037037,0.626148467,0.181152939,0.188307993,0.001219611,0.048484848,0.134992987,0,94,130,480,159,819
G60532,60532,60532,B5,G6350,S,23106884,681351,41.7894426,-88.0839844,34016.87373,23788238.7,60532,2014-2018,28178,0.001219463,16522,0.586343956,7366,0.26140961,4290,0.152246433,0.737632195,1,0.072929236,0,0.046667613,0,0.117786926,0.813432358,0.087137461,0.020231769,0.07497279,0.569715742,82952,0.075697353,0.046381739,0.658443429,0.015903826,0.007576232,0.029678793,0.01239747,0.031494584,0.535588819,0.142813502,0.318313731,0.003283947,0.06171343,0.131455399,0,19,34,195,60,341
G60534,60534,60534,B5,G6350,S,4397184,74131,41.813484,-87.8235644,11384.86523,4471315.034,60534,2014-2018,10544,0.002397898,6582,0.624241275,2618,0.248292868,1344,0.127465857,0.43038695,0,0.505311077,1,0.032435508,0,0.021623672,0.863824748,0.054470101,0.044010262,0.031379515,0.190784737,60700,0.110868741,0.110531804,0.453399542,0.038388083,0.009167303,0.074675325,0.043353705,0.115546218,0.607090103,0.244953225,0.147956672,0,0.121907118,0.237226277,0,13,30,119,63,251
G60538,60538,60538,B5,G6350,S,26119728,262360,41.7106522,-88.3205786,52875.82597,26382090.1,60538,2014-2018,28451,0.001089253,19725,0.693297248,6006,0.211099786,2720,0.095602967,0.590172577,1,0.316017012,0,0.051948965,0,0.019331482,0.925810119,0.011583286,0.011014781,0.041714042,0.300898721,78193,0.064250817,0.120921517,0.506399049,0.030281838,0.020770683,0.04468844,0.023847822,0.045317854,0.916977115,0.045875466,0.022032996,0.015114423,0.052924203,0.084766314,0,14,27,165,85,325
G60540,60540,60540,B5,G6350,S,34212403,544116,41.7646702,-88.1454278,37672.84071,34756519.59,60540,2014-2018,45112,0.001318586,25752,0.570845895,12768,0.283028906,6592,0.1461252,0.734460897,1,0.067232665,0,0.031166874,0,0.14153662,0.776773009,0.099472114,0.024741795,0.092816158,0.65624051,118451,0.068008512,0.036453141,0.658266084,0.013840674,0.014201343,0.045714801,0.011541409,0.02632884,0.787072923,0.081927136,0.13099994,0,0.037055182,0.083499501,0,20,32,282,58,602
G60542,60542,60542,B5,G6350,S,24286339,618191,41.8096264,-88.3525727,30519.0816,24904538.23,60542,2014-2018,18125,0.000746304,10590,0.584275862,5425,0.299310345,2110,0.116413793,0.720937931,1,0.157131034,0,0.048993103,0,0.053903448,0.918642682,0.015331153,0.001839738,0.054170074,0.379467863,81947,0.065158621,0.085843373,0.557338986,0.03179891,0.027760953,0.031496063,0.013426206,0.052594387,0.846052439,0.07807236,0.071480885,0.004394317,0.056717241,0.101054217,0,13,16,132,37,267
G60543,60543,60543,B5,G6350,S,110452893,1128285,41.6682639,-88.3227858,70135.44805,111581172.2,60543,2014-2018,40027,0.00036239,25317,0.632498064,10702,0.267369526,4008,0.100132411,0.745946486,1,0.155545007,0,0.038923726,0,0.040497664,0.889129806,0.049821721,0.00650477,0.04827985,0.443215368,101999,0.040747495,0.060833903,0.585542395,0.01358338,0.036896033,0.040421132,0.017531491,0.03036285,0.882663298,0.055881697,0.059374303,0,0.041976421,0.073441179,0,36,44,234,83,407
G60544,60544,60544,B5,G6350,S,59848059,4489256,41.6140162,-88.2187459,62330.94214,64337308.14,60544,2014-2018,26498,0.000442755,15364,0.579817345,6274,0.236772587,4860,0.183410069,0.68510831,1,0.163899162,0,0.08257227,0,0.040116235,0.912556588,0.023191168,0.016837424,0.035739814,0.347320964,76225,0.052230357,0.066438429,0.544803983,0.022401991,0.020301805,0.043092719,0.027924704,0.037725576,0.892753623,0.057660455,0.049585921,0,0.044666237,0.109981812,0,34,50,357,83,593
G60545,60545,60545,B5,G6350,S,98047070,871992,41.6788664,-88.5372482,57280.45428,98919064.4,60545,2014-2018,13259,0.000135231,8769,0.661362094,3149,0.237499057,1341,0.101138849,0.591824421,1,0.283128441,0,0.092390075,0,0.008296252,0.93896442,0.001880243,0.009256581,0.012438531,0.199419167,72542,0.053397692,0.118462938,0.470060746,0.051634365,0.010558288,0.044258027,0.013595603,0.03832803,0.885675554,0.069814731,0.044509715,0,0.049023305,0.163256025,0,9,9,67,38,145
G60546,60546,60546,B5,G6350,S,10029702,48393,41.8379226,-87.8218594,17772.5558,10078098.3,60546,2014-2018,15685,0.001563855,8458,0.539241313,4797,0.305833599,2430,0.154925088,0.698182977,1,0.220082882,0,0.030474976,0,0.040165763,0.795129698,0.126521969,0.018131286,0.052408682,0.478661628,79266,0.033981511,0.101978172,0.549284785,0.024447334,0.020936281,0.037191157,0.021716515,0.046553966,0.754046911,0.183349851,0.057482656,0.005120581,0.061441084,0.1696794,0,27,53,252,78,418
G60548,60548,60548,B5,G6350,S,104727704,982265,41.649603,-88.6404785,63198.00847,105709968,60548,2014-2018,12374,0.000118154,7366,0.595280427,3115,0.251737514,1893,0.152982059,0.874898982,1,0.117504445,0,0.000323258,0,0.001535478,0.925733744,0.010053511,0.015891033,0.032106373,0.177775055,70318,0.023193793,0.092087312,0.434166534,0.049355198,0.020697341,0.062092024,0.041394682,0.053653877,0.817099107,0.069970225,0.019140791,0.093789877,0.040369372,0.167803547,0,,6,48,18,107
G60552,60552,60552,B5,G6350,S,70266402,739032,41.6668884,-88.7065072,59915.39221,71005434.7,60552,2014-2018,4401,6.26331E-05,2165,0.491933651,1570,0.356737105,666,0.151329243,0.950011361,1,0.023858214,0,0.000681663,0,0.011815496,0.942291128,0.014211886,0.006459948,0.034883721,0.217913204,77333,0.00840718,0.084862385,0.437862469,0.028583264,0.009527755,0.027754764,0.053024027,0.061723281,0.904283448,0.083553675,0.008461132,0.003701745,0.046612096,0.14793578,0,,,,6,40
G60554,60554,60554,B5,G6350,S,92361572,259694,41.7766491,-88.457034,50007.74256,92621272.1,60554,2014-2018,12166,0.000131721,5937,0.487999342,4123,0.338895282,2106,0.173105376,0.849745192,1,0.069538057,0,0.049235575,0,0.026056222,0.912706111,0.015195603,0.011315875,0.058195926,0.450539362,111558,0.020631267,0.012760242,0.565971694,0.023436311,0.03926343,0.03606757,0.02221884,0.046568254,0.93709856,0.040974529,0.02192691,0,0.027782344,0.087083054,0,7,9,63,17,116
G60555,60555,60555,B5,G6350,S,17829083,617078,41.8221671,-88.1807734,25252.23403,18446154.44,60555,2014-2018,13448,0.000754273,8005,0.5952558,3812,0.283462225,1631,0.121281975,0.696237359,1,0.188652588,0,0.041046996,0,0.052721594,0.857570806,0.032815904,0.017837691,0.084558824,0.448730851,82106,0.067965497,0.060538571,0.541967687,0.012872718,0.017338763,0.072901616,0.024825956,0.037435965,0.803680982,0.15970092,0.036618098,0,0.063132064,0.08908686,0,8,20,92,45,198
G60558,60558,60558,B5,G6350,S,9128047,562,41.8056034,-87.9010393,16149.16095,9128614.43,60558,2014-2018,13227,0.00144905,7072,0.534663945,4081,0.308535571,2074,0.156800484,0.928479625,1,0.047856657,0,0.006879867,0,0.009223558,0.666777963,0.20984975,0.032053422,0.078797997,0.783620893,161563,0.006275043,0.025903204,0.692714357,0.003138939,0.01486866,0.012060135,0.006277879,0.013877416,0.956607065,0.029219363,0.014173572,0,0.005140999,0.099750057,0,11,14,119,17,197
G60559,60559,60559,B5,G6350,S,12618780,243372,41.7943709,-87.9728597,31383.19178,12862151.71,60559,2014-2018,24529,0.001943849,13912,0.567165396,6664,0.271678421,3953,0.161156182,0.645113947,1,0.130417057,0,0.066900404,0,0.134534632,0.82448884,0.088965194,0.027547994,0.050725769,0.434329633,67598,0.100452526,0.075072185,0.589938556,0.025729647,0.010061444,0.059754224,0.027956989,0.038172043,0.531608936,0.223840101,0.242018631,0.001627928,0.094389768,0.223580366,0,40,76,257,149,505
G60560,60560,60560,B5,G6350,S,201239220,1817846,41.6116324,-88.421807,122816.3894,203057091.3,60560,2014-2018,24886,0.000123664,16625,0.668046291,5564,0.223579523,2697,0.108374186,0.778268906,1,0.122518685,0,0.050028128,0,0.031905489,0.917912257,0.022057041,0.009210633,0.043225337,0.332202972,95878,0.010648557,0.104634323,0.500199251,0.019765681,0.030126724,0.021040886,0.011078345,0.055790229,0.866089965,0.05467128,0.077623991,0.001614764,0.038001379,0.099203476,0,15,20,123,41,221
G60561,60561,60561,B5,G6350,S,16165350,265516,41.7456625,-87.981494,42070.57811,16430872.87,60561,2014-2018,23163,0.00143288,11499,0.496438285,7054,0.304537409,4610,0.199024306,0.760480076,1,0.058325778,0,0.031645296,0,0.118507965,0.865151889,0.06783568,0.004857166,0.056063225,0.508892171,93118,0.040107067,0.034381139,0.643707965,0.018393971,0.018880156,0.024552305,0.020014586,0.02617292,0.809613969,0.071841801,0.118544231,0,0.040131323,0.125955032,0,38,48,257,75,439
G60563,60563,60563,B5,G6350,S,39297402,1173074,41.7901445,-88.2038292,47916.80583,40470474.54,60563,2014-2018,37409,0.000951946,22747,0.608062231,9199,0.245903392,5463,0.146034377,0.631639445,1,0.098933412,0,0.076077949,0,0.16942447,0.775873401,0.111481875,0.022144699,0.084180191,0.603940702,89305,0.116736614,0.058982115,0.662912987,0.016221847,0.009673579,0.044895327,0.014237524,0.024307967,0.509218289,0.201388889,0.288163717,0.000553097,0.038266216,0.106522883,0,32,40,285,69,507
G60564,60564,60564,B5,G6350,S,41614041,464055,41.7062338,-88.1951036,33319.34698,42078081.65,60564,2014-2018,42513,0.001021602,25574,0.601557171,13540,0.318490815,3399,0.079952015,0.620774822,1,0.039446757,0,0.063368852,0,0.252346341,0.779217741,0.088425189,0.003275007,0.11659025,0.713343706,148855,0.075906193,0.023308102,0.713798821,0.013817244,0.010178703,0.029891304,0.004836035,0.016350405,0.929165472,0.033409808,0.035775738,0.001648982,0.020229106,0.02990332,0,38,49,317,74,517
G60565,60565,60565,B5,G6350,S,32161307,482552,41.7307292,-88.1243363,32188.95956,32643855.14,60565,2014-2018,40773,0.001267766,22857,0.560591568,13072,0.320604321,4844,0.118804111,0.728693008,1,0.039119025,0,0.036838104,0,0.156059157,0.789903382,0.107922705,0.007439614,0.088792271,0.704783175,129456,0.051823511,0.024185373,0.705092174,0.011527652,0.012527986,0.035059305,0.007049969,0.018339446,0.863753752,0.062888253,0.069588888,0.001884554,0.023219738,0.029833454,0,46,69,285,98,495
G60585,60585,60585,B5,G6350,S,41365605,644013,41.657058,-88.2252426,48416.12877,42009622.45,60585,2014-2018,24368,0.000589088,15950,0.654546947,6770,0.277823375,1648,0.067629678,0.673095863,1,0.130909389,0,0.074195666,0,0.099228496,0.864424466,0.035238401,0.004093755,0.093273399,0.557275114,128818,0.035784636,0.031135531,0.655005168,0.019480003,0.020434126,0.036177149,0.019718534,0.019718534,0.961128787,0.01770646,0.021164753,0,0.016168746,0.040715695,0,23,33,177,43,311
G60586,60586,60586,B5,G6350,S,45422110,462478,41.5782345,-88.234492,37977.9199,45884600.19,60586,2014-2018,47692,0.001049973,33181,0.695735134,11585,0.242912858,2926,0.061352009,0.64578965,1,0.211628785,0,0.092363499,0,0.03101149,0.923553152,0.025704322,0.005877513,0.039418518,0.319253996,104785,0.030193743,0.062495328,0.498135548,0.028601084,0.034521201,0.051512705,0.025794795,0.037596586,0.989379501,0.007056085,0.001236633,0.002327781,0.035416798,0.058533303,0,72,93,553,154,912
G60601,60601,60601,B5,G6350,S,934220,61223,41.8856419,-87.6215226,5281.197839,995446.0868,60601,2014-2018,14675,0.015708291,9432,0.642725724,3168,0.215877342,2075,0.141396934,0.659420784,1,0.08681431,0,0.052265758,0,0.179965928,0.26145142,0.178217822,0.449679034,0.077467087,0.832551633,103243,0.239386712,0.005527978,0.810138949,0.007381676,0.000868432,0.003039514,0.01042119,0.017802866,0.037288758,0,0.962711242,0,0.029972008,0.210965704,0,29,35,189,51,347
G60604,60604,60604,B5,G6350,S,239822,0,41.8780955,-87.6284599,2676.659035,239824.6773,60604,2014-2018,782,0.003260752,469,0.599744246,220,0.281329923,93,0.118925831,0.612531969,1,0.043478261,0,0.047314578,0,0.296675192,0.15060241,0.154618474,0.550200803,0.108433735,0.871086556,116250,0.162404092,0,0.766932271,0,0,0,0,0,0,0.011686144,0.988313856,0,0.003836317,0.081419624,0,,,,7,36
G60605,60605,60605,B5,G6350,S,3225618,2037762,41.8675665,-87.6172276,14393.47631,3235408.712,60605,2014-2018,27519,0.008531388,18480,0.67153603,6470,0.235110287,2569,0.093353683,0.573458338,1,0.058432356,0,0.16534031,0,0.161016025,0.346656114,0.286901464,0.258748375,0.068008367,0.773831686,111164,0.103601148,0.049332853,0.714412172,0.010401107,0.014107884,0.030926694,0.000885201,0.015988935,0.093915858,0.007184466,0.898899676,0,0.026407926,0.143743238,0,51,74,441,122,751
G60606,60606,60606,B5,G6350,S,569723,92503,41.8825241,-87.6374269,4419.41306,662224.8621,60606,2014-2018,3101,0.005442996,1964,0.633344083,706,0.227668494,431,0.138987423,0.686552725,1,0.062882941,0,0.023540793,0,0.180909384,0.242352941,0.149803922,0.431372549,0.12745098,0.931492485,131477,0.108352144,0.008637236,0.750098078,0.012161632,0.035700275,0.009807768,0,0.017261671,0.0072,0.016,0.9768,0,0.023632243,0.040786948,0,12,22,132,30,210
G60607,60607,60607,B5,G6350,S,5927980,84715,41.8748511,-87.6495693,16961.88742,6012700.321,60607,2014-2018,29591,0.004991751,23912,0.808083539,4075,0.13771079,1604,0.054205671,0.521780271,1,0.083032003,0,0.143962691,0,0.224561522,0.362396102,0.267698481,0.285296647,0.062023502,0.771377551,93508,0.121151702,0.076659128,0.701143626,0.005381769,0.022648279,0.028758829,0.016705909,0.01149232,0.116808316,0.209524478,0.673667205,0,0.033990367,0.101380332,0,83,143,526,247,1036
G60608,60608,60608,B5,G6350,S,16322718,568479,41.8468804,-87.6706636,23475.57955,16891207.35,60608,2014-2018,79205,0.004852439,54670,0.690234202,16683,0.210630642,7852,0.099135156,0.191250552,0,0.506861941,1,0.172425983,0,0.120295436,0.559436836,0.287763613,0.100712828,0.032949806,0.265971099,44043,0.154813459,0.212549264,0.409088268,0.033470858,0.020396304,0.109535708,0.056191528,0.035649951,0.215210696,0.659666807,0.123127537,0.00101498,0.15160884,0.270886175,0,217,381,1269,718,2303
G60609,60609,60609,B5,G6350,S,20050131,91903,41.8126802,-87.6569347,21766.1614,20142044.63,60609,2014-2018,61495,0.003067062,41352,0.672444914,13166,0.214098707,6977,0.113456379,0.149150337,0,0.534352386,1,0.243288072,0,0.062964469,0.671267873,0.231323911,0.063785076,0.025546994,0.135508486,35179,0.18586877,0.351308062,0.338873649,0.035460707,0.028844602,0.101056963,0.068783282,0.04223818,0.267532887,0.659591639,0.070050843,0.002179001,0.156531385,0.323253895,0,144,290,872,684,1764
G60610,60610,60610,B5,G6350,S,2997481,1177321,41.9067723,-87.6322312,11503.54904,3036270.425,60610,2014-2018,39019,0.013017263,25344,0.649529716,7646,0.195955816,6029,0.154514467,0.687075527,1,0.066659832,0,0.145211307,0,0.081037443,0.301776074,0.363860418,0.191573429,0.079180033,0.750197553,86803,0.063174351,0.080751214,0.705116852,0.012628499,0.005428714,0.038886536,0.005197705,0.01443807,0.082111651,0.102182576,0.815193946,0.000511827,0.038046286,0.148480811,0,87,108,548,144,954
G60611,60611,60611,B5,G6350,S,2117488,1522781,41.8939292,-87.6144969,13038.55972,2159716.819,60611,2014-2018,32426,0.015313428,17665,0.544778881,7682,0.236908654,7079,0.218312465,0.714457534,1,0.052457904,0,0.027539629,0,0.176525011,0.264482384,0.207737097,0.381969802,0.076828185,0.838899804,103522,0.124683896,0.010952427,0.761554825,0.005898279,0.00797718,0.017549797,0.002465674,0.008702379,0.026445591,0.011458491,0.962095917,0,0.020384876,0.108028563,0,63,75,537,97,980
G60612,60612,60612,B5,G6350,S,9709580,0,41.8803125,-87.6877424,16658.342,9709583.016,60612,2014-2018,34311,0.003533726,24173,0.704526245,7002,0.204074495,3136,0.09139926,0.213750692,0,0.122584594,0,0.599341319,1,0.046195098,0.4737531,0.337696335,0.097340865,0.070749518,0.348434133,41300,0.053801988,0.323010196,0.534926222,0.052930824,0.02978205,0.051374035,0.031541898,0.031338839,0.177857375,0.572582221,0.248257896,0.000716379,0.082652242,0.320118703,0,199,282,1181,375,1854
G60613,60613,60613,B5,G6350,S,5632034,1114040,41.9569485,-87.6542721,15098.58242,5639976.451,60613,2014-2018,50113,0.008897851,35978,0.717937461,9706,0.193682278,4429,0.088380261,0.73034941,1,0.112984655,0,0.05695129,0,0.065970906,0.351513777,0.482764486,0.077503118,0.07466833,0.744754788,82321,0.068165945,0.062611063,0.655627091,0.015181759,0.014197756,0.043577272,0.015097416,0.022632067,0.100377638,0.31789062,0.581293412,0.00043833,0.060222124,0.123785398,0,126,162,617,238,1057
G60614,60614,60614,B5,G6350,S,8080173,864324,41.9227137,-87.6495775,17903.96683,8308851.751,60614,2014-2018,71308,0.008825059,52954,0.742609525,12175,0.170738206,6179,0.086652269,0.796011668,1,0.060540192,0,0.039182139,0,0.074073035,0.370116269,0.441566214,0.091647431,0.067260836,0.846606914,107461,0.056431256,0.034629586,0.726105112,0.005588831,0.006748777,0.027395816,0.005124852,0.01157837,0.195028943,0.303448465,0.498312803,0.003209788,0.028868719,0.101149357,0,142,195,901,270,1584
G60615,60615,60615,B5,G6350,S,5729683,1663610,41.8016473,-87.5962879,14150.42008,5740379.141,60615,2014-2018,41563,0.007253979,26700,0.642398287,8841,0.212713231,6022,0.144888483,0.264273512,0,0.061906022,0,0.547073118,1,0.080263696,0.417855567,0.306515664,0.1948816,0.06917684,0.585858939,44111,0.094434954,0.179859862,0.484302576,0.026616333,0.031633775,0.038753763,0.02585177,0.029865724,0.115789912,0.31371569,0.567745429,0.001332834,0.069929228,0.24775116,0,127,177,927,237,1394
G60616,60616,60616,B5,G6350,S,10354601,1602198,41.8448829,-87.6240323,20864.33159,10475871.45,60616,2014-2018,54464,0.005259884,32879,0.603683167,12902,0.236890423,8683,0.15942641,0.241627497,0,0.084459459,0,0.248457697,0,0.404450646,0.537174375,0.265903924,0.126709649,0.043155816,0.419860585,45997,0.190951821,0.196256706,0.550895588,0.0273045,0.022899374,0.101463521,0.025884666,0.028433086,0.149109987,0.286303167,0.562825557,0.001311598,0.091519356,0.19814064,0,125,191,772,251,1229
G60617,60617,60617,B5,G6350,S,35874528,3883219,41.7182009,-87.5520495,31647.58589,36884655.82,60617,2014-2018,82534,0.00230063,49555,0.600419221,20188,0.244602225,12791,0.154978554,0.063186081,0,0.376559963,0,0.553650617,1,0.002011292,0.699459424,0.247850723,0.022111502,0.025205158,0.159749815,40265,0.082438753,0.305910316,0.358929369,0.057072673,0.052510687,0.059752441,0.071173355,0.067217508,0.574232878,0.383706685,0.040893711,0.000758371,0.097904388,0.292890592,0,258,350,1421,522,2399
G60618,60618,60618,B5,G6350,S,12942883,165560,41.9475679,-87.7026468,17474.05781,13108429.55,60618,2014-2018,94395,0.007293197,64870,0.687218603,20999,0.222458817,8526,0.090322581,0.482578526,0,0.40417395,0,0.021134594,0,0.060628211,0.573670658,0.290961036,0.056011879,0.068172847,0.468627685,73810,0.149785476,0.101934969,0.510627634,0.01557482,0.013885537,0.080937088,0.032671852,0.035549203,0.256726345,0.61259752,0.128675735,0.00160032,0.140248116,0.178763786,0,167,292,1117,536,2205
G60619,60619,60619,B5,G6350,S,15595536,0,41.7436926,-87.6055232,19478.07426,15595517.9,60619,2014-2018,61258,0.003927919,33155,0.54123543,17693,0.288827582,10410,0.169936988,0.013941036,0,0.014185902,0,0.956136341,1,0.003150609,0.638460873,0.280644044,0.017053324,0.053886773,0.227622135,33454,0.006856247,0.353129527,0.388358059,0.074721314,0.064705389,0.051546392,0.054144665,0.056701031,0.401948655,0.484256109,0.113238478,0.000556758,0.10169824,0.382861935,0,296,396,1342,581,2313
